Id;municipio_inmueble;estrato;direccion del inmueble;tipo inmueble;barrio;alcantarillado en el sector;acueducto en el sector;gas en el sector;energia en el sector;telefono en el sector;alcantarillado en el predio;acueducto en el predio;gas en el predio;energia en el predio;telefono en el predio;sardineles en las vias;andenes en las vias;topografia sector;transporte;demanda interes;paradero;alumbrado;arborizacion;alamedas;ciclo rutas;nivel de equipamiento comercial;area valorada;citofono;cocina;bicicletero;estudio;habitaciones;sala;porteria;piscina;cuarto del servicio;estar habitacion;tanque de agua;club house;garaje visitantes;vigilancia privada;vias pavimentadas;vigilancia 24 horas;administracion;antiguedad;sauna;comedor;baÒos;zona verde privada;balcon;terraza;patio interior;jardin;zona de ropas;numero total de garajes;numero total de depositos;longitud;latitud;valor total avaluo
12574;LA ESTRELLA;3;KR 49 A # 100 C C SUR - 79 APTO 501, SUBET. 1A;APARTAMENTO;LA TABLAZA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;49.19;NO;1;NO;0;3;1;SI;NO;0;0;NO;NO;NO;SI;SI;SI;NO TIENE;1;NO;1;2;NO;1;0;0;0.0;0;0;0.0;-7.563.419;6.117.683;101626540.0
12575;BUCARAMANGA;3;KR 15 E # 105 - 75 APARTAMENTO 1204;APARTAMENTO;VILLA FLOR;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;NO TIENE;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;MUY BUENO;56.93;SI;1;NO;0;2;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;7;SI;1;2;NO;1;0;0;0.0;1;0;0.0;-731.209.605;70.820.935;138254505.0
12576;SANTAFE DE ANTIOQUIA;2;KR 15 # 9 - 2 CASA;CASA;BUGA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;PLANA;BUENO;MEDIA;NO;SI;NO;NO;NO;BUENO;160.19;0;1;0;0;4;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;51;NO;1;2;NO;0;0;1;0.0;1;0;0.0;-758.315.676;6.558.973.399.999.990;420329000.0
12577;BOGOTA;3;CL 69 A # 99 - 04;CASA;LOS ANGELES;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;8.071.600.000.000.000;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;14;0;1;2;NO;1;0;0;0.0;1;0;0.0;-741.189;4.699.123.999.999.990;219907900.0
12578;MEDELLIN;5;KR 78 # 52 A - 64 CASA;CASA;LOS COLORES;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;MUY BUENO;293.03;0;1;0;0;5;1;0;0;1;0;0;0;0;NO;SI;NO;NO TIENE;46;NO;1;7;NO;1;1;1;0.0;1;0;0.0;-755.929.795;62.651.094;720419260.0
12579;BARRANCABERMEJA;3;KR 24 # 77 B - 19;CASA;URBANIZACION EDUARDO ROLON;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;NULA;NO;SI;SI;NO;NO;REGULAR MALO;73.5;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;18;0;1;2;NO;0;0;1;0.0;1;0;0.0;-73.852.039;70.811.996;128362500.0
12580;BOGOTA;4;KR 54 D # 188 - 41 IN. 7 AP. 301;APARTAMENTO;MIRANDELA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;SI;BUENO;53.82;SI;1;SI;0;1;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;15;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-7.404.749;4.767.956;200514483.0
12581;CARTAGENA;5;EDIFICIO MULTIFAMILIAR FERRARA R.P.H. SECTOR PLAN PAREJO BOQUILLA CRESPO CALLE 20 N¬∫ 14 -72 APARTAMENTO 1105 T1;APARTAMENTO;BOQUILLA CRESPO;SI;SI;SI;SI;SI;SI;NO;NO;NO;NO;BUENO;BUENO;PLANA;BUENO;FUERTE;NO;SI;NO;NO;NO;BUENO;98.2;SI;1;NO;0;3;1;SI;SI;0;0;SI;NO;SI;NO;SI;NO;TIENE;0;NO;1;3;NO;2;0;0;0.0;1;1;1.0;-7.550.622;1.045.659;402620000.0
12582;CALI;3;KR 1 # 70 - 180 CONJUNTO B BLOQUE 7 APARTAMENTO 501;APARTAMENTO;PORTADA DE COMFANDI;SI;SI;SI;SI;SI;NO;NO;NO;NO;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;51.49;SI;1;SI;0;3;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;17;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-764.935.363;34.867.437.999.999.900;100003878.0
12583;SOACHA;2;CL 6 S # 14 - 49 APTO 2 PISO BIFAMILIAR  COMPARTIR 24-6 ;APARTAMENTO;COMPARTIR;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;DA©BIL;SI;SI;SI;NO;NO;BUENO;39.66;NO;1;NO;0;3;1;NO;NO;0;1;NO;NO;NO;NO;SI;NO;NO TIENE;33;NO;1;1;NO;0;1;0;0.0;1;0;0.0;-7.423.826.020.000.000;4.570.382;78776000.0
12584;PUERTO COLOMBIA;5;KR 25 # 1 A - 124 APTO 302;APARTAMENTO;VILLA CAMPESTRE;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;NULA;SI;SI;SI;NO;NO;BUENO;102.27;SI;1;NO;0;3;1;SI;SI;1;0;NO;NO;NO;NO;SI;NO;NO TIENE;0;SI;1;4;NO;1;0;0;0.0;1;1;1.0;-748.405.683;110.186.685;468397560.0
12585;BELLO;3;CL 23 # 61 - 81 PS 1;APARTAMENTO;BARRIO NUEVO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;67.82;NO;1;NO;0;3;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;21;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-755.720.493;63.124.648;128391186.0
12586;MEDELLIN;6;KR 32 # 9 SUR - 237 APTO 801, BL. 1;APARTAMENTO;POBLADO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;REGULAR MALO;260.0;NO;1;NO;0;3;1;SI;SI;1;0;NO;NO;SI;SI;SI;SI;TIENE;31;NO;1;4;NO;1;0;0;0.0;1;2;0.0;-7.556.729.920.000.000;61.923.979.000.000.000;946000000.0
12587;CALI;3;CL 65 # 2 D - 39;CASA;PORTALES DE COMFANDI;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;MUY BUENO;96.06;0;1;0;0;4;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;25;0;1;3;NO;0;1;0;0.0;1;0;0.0;-764.893.066;34.700.928.999.999.900;140938800.0
12588;CAREPA;2;CL 67 # 71 - 44 ET 3  MZ 20  LT 8;CASA;PAPAGAYO;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;NO TIENE;NO TIENE;PLANA;BUENO;FUERTE;SI;SI;SI;NO;NO;BUENO;54.0;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;NO;NO;NO TIENE;18;0;1;1;NO;0;0;1;0.0;1;0;0.0;-7.665.181.059.999.990;7.759.249.700.000.000;75600000.0
12589;CARTAGENA;2;TV 52 # 22 - 120 108 APTO 5B;APARTAMENTO;EL BOSQUE;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;INCLINADA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;8.862.200.000.000.000;SI;1;SI;0;3;1;SI;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;2;NO;1;2;NO;1;0;0;0.0;1;1;0.0;-755.125;1.039.027;230412000.0
12590;BOGOTA;4;KR 54 # 64 A - 45 IN 2 AP 1202 ;APARTAMENTO;POPULAR MODELO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;52.0;SI;1;NO;0;3;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;16;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-740.819.546;46.622.335.999.999.900;241634000.0
12592;FUNZA;3;KR 5 # 26 - 75  AP 503 TR F;APARTAMENTO;NUEVO MA©XICO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;55.47;SI;1;NO;0;3;1;SI;NO;0;0;SI;NO;NO;SI;SI;SI;TIENE;4;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-741.968.554;4.713.199.299.999.990;131463900.0
12593;CERETE;3;KR 11 # 9 - 127 URBANIZACIAìN EL CARMEN 34;CASA;EL CARMEN;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;NO TIENE;NO TIENE;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;143.43;0;1;0;0;4;1;0;0;1;0;0;0;0;NO;NO;NO;NO TIENE;42;0;1;3;NO;0;0;1;0.0;0;0;0.0;-757.879.006;88.843.651;182808500.0
12594;BOGOTA;3;KR 73 # 57 R - 15  SUR TO 13 AP 204;APARTAMENTO;GALICIA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;42.45;SI;1;NO;1;2;1;SI;NO;0;0;NO;NO;SI;SI;SI;SI;TIENE;4;NO;1;1;NO;1;0;0;0.0;1;0;0.0;-7.416.894;4.594.869;129472500.0
12595;BOGOTA;1;KR 7 BIS ESTE # 102 - 37 SUR;CASA;EL NUEVO PORTAL;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;NO;NO;SI;BUENO;140.4;0;2;0;0;4;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;15;0;1;2;NO;0;0;0;0.0;2;0;0.0;-741.034;4.489.712;103952000.0
12596;BARRANQUILLA;5;CL 79 # 42 - 91 / 109 APTO 2D (202);APARTAMENTO;CIUDAD JARDA≠N;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;33.8;SI;1;NO;0;1;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;0;SI;1;2;NO;0;0;0;0.0;1;1;0.0;-7.481.661.159.999.990;109.919.131;140101000.0
12597;MONTERIA;2;CL 44 # 18 B - 29 APARTAMENTO 102;APARTAMENTO;URBANIZACION SANTA BARBARA 2ET;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;NO TIENE;PLANA;BUENO;MEDIA;SI;SI;SI;SI;NO;BUENO;125.36;NO;1;NO;1;3;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;0;NO;1;3;NO;1;1;0;0.0;1;1;0.0;-7.586.362.109.999.990;8.750.071.400.000.000;200576000.0
12598;MEDELLIN;4;CARRERA 83 A # 32B - 74 INT. 0501;APARTAMENTO;LA CASTELLANA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;LIGERA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;88.49;SI;1;NO;1;2;1;NO;SI;0;0;NO;NO;NO;SI;SI;NO;NO TIENE;35;NO;1;2;NO;2;0;0;0.0;1;1;1.0;-756.065.155;62.366.315.000.000.000;227951500.0
12599;BUGA;5;CL 12 A SUR # 4 - 38 LOTE 3;CASA;EL ALBERGUE;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;204.3;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;15;0;2;3;NO;0;0;4;0.0;1;1;0.0;-76.293.137;38.879.523.000.000.000;282490028.0
12600;MEDELLIN;3;CL 6 SUR C # 84 A - 35 APTO 802 TORRE 1 URB. CAMPIAëA DEL RODEO;APARTAMENTO;RODEO ALTO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;INCLINADA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;41.22;SI;1;NO;0;2;1;SI;SI;0;0;NO;NO;SI;SI;SI;SI;TIENE;6;NO;1;1;NO;1;0;0;0.0;1;0;0.0;-756.077.975;6.205.235.299.999.990;120774600.0
12601;DOS QUEBRADAS;2;SIN DIRECCIAìN CS 50 PS 2 PLAN DE VIVIENDA DESTECHADOS CAMILO TORRES PLAN I;CASA;CAMILO TORRES;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;63.25;NO;1;NO;0;4;1;SI;NO;0;1;NO;NO;NO;SI;SI;SI;TIENE;30;NO;1;2;NO;0;0;1;0.0;1;0;0.0;-7.565.955;484.626;66033000.0
12602;SABANETA;3;KR 46 A # 74 SUR - 47 EDIFICIO SANTO TERESITA P.H. SEGUNDO PISO APARTAMENTO 201;APARTAMENTO;HOLANDA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;NO;NO;NO;BUENO;53.63;SI;1;NO;1;2;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;8;NO;1;2;NO;1;0;2;0.0;1;1;0.0;-7.561.678;6.150.545;155768600.0
12603;PITALITO;2;KR 5 ESTE # 1 - 04 S LOTE # 11 MANZ. N;CASA;VILLA CATARINA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;NO TIENE;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;BUENO;191.0;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;18;0;0;5;NO;0;0;0;0.0;1;0;0.0;-76.044.104;1.844.048;175510000.0
12604;MEDELLIN;2;CL 95 # 77 - 25 APTO PISO 1;APARTAMENTO;ROBLEDO MIRAMAR;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;INCLINADA;BUENO;MEDIA;NO;SI;NO;NO;NO;BUENO;72.0;NO;2;NO;0;2;2;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;30;NO;2;2;NO;0;0;1;0.0;1;0;0.0;-7.558.215;62.929.379.999.999.900;69840000.0
12605;BOGOTA;2;KR 7 # 3 - 13  CASA 54;CASA;SANTA BARBARA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;30.36;SI;1;NO;0;2;1;SI;NO;0;0;NO;NO;NO;SI;SI;SI;TIENE;20;NO;0;1;NO;0;0;0;0.0;1;0;0.0;-740.801.907;45.909.757;96787680.0
12606;AGUACHICA;2;CL 2 # 23 - 30;CASA;LA SABANITA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;REGULAR MALO;63.75;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;35;0;1;3;NO;0;0;1;0.0;1;0;0.0;-7.361.167.209.999.990;8.312.407;58225000.0
12607;BOGOTA;2;KR 68 A # 1 SUR - 27 AP 301;APARTAMENTO;HIPOTECHO SUR;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;51.5;NO;1;NO;0;2;1;NO;NO;0;0;SI;NO;NO;NO;SI;NO;NO TIENE;4;NO;1;1;NO;0;0;0;0.0;1;0;0.0;-741.265.136;46.204.817;172525000.0
12608;MEDELLIN;4;KR 93 # 50 A - 91 APTO 1823, TR3;APARTAMENTO;CALAZANS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;INCLINADA;BUENO;MEDIA;SI;SI;SI;NO;NO;REGULAR MALO;49.2;NO;1;NO;0;2;1;SI;NO;0;0;NO;NO;NO;SI;SI;SI;TIENE;6;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-7.560.604.090.000.000;62.693.607;182148700.0
12609;MONTERIA;5;CL 66 # 5 - 13 APTO 501;APARTAMENTO;EL RECREO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO TIENE;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;MUY BUENO;71.0;SI;1;NO;0;2;1;SI;NO;0;0;SI;NO;SI;NO;SI;NO;NO TIENE;0;NO;1;2;NO;1;0;0;0.0;1;1;0.0;-7.586.483.050.000.000;87.776.493;213000000.0
12610;VELEZ;2;KR 12 E # 10 - 03 LOTE 2 MANZANA 2;CASA;FRANCISCO BENAVIDES;SI;SI;SI;SI;SI;SI;SI;NO;SI;NO;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;122.02;0;1;0;1;3;1;0;0;0;1;0;0;0;NO;SI;NO;NO TIENE;34;0;1;2;NO;0;1;0;0.0;1;0;0.0;-736.645.939;6.009.109.099.999.990;146917000.0
12611;MEDELLIN;3;CL 41 # 101 A - 81 INT. 0201;APARTAMENTO;SAN JAVIER;SI;SI;SI;SI;SI;SI;SI;NO;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;NO;BUENO;100.57;NO;1;NO;0;4;1;NO;NO;1;0;NO;NO;NO;NO;SI;NO;NO TIENE;31;NO;1;2;NO;0;0;2;0.0;1;0;0.0;-75.618;6.255.154;130044000.0
12612;MEDELLIN;3;KR 69 # 56 A SUR - 17 VIVIENDA 184 BLOQUE 57;CASA;SAN ANTONIO DE PRADO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;INCLINADA;BUENO;FUERTE;SI;SI;SI;NO;NO;BUENO;66.12;0;1;0;1;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;13;NO;1;3;NO;2;0;0;0.0;1;0;0.0;-756.495;617.328;110232000.0
12613;MEDELLIN;3;CL 103 D # 68 A - 14 PRIMER PISO;APARTAMENTO;GIRARDOT;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;INCLINADA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;64.99;NO;1;NO;0;3;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;NO TIENE;4;NO;1;2;NO;0;0;0;0.0;1;0;0.0;-755.693.935;62.996.728;129010500.0
12614;JAMUNDI;3;CALLE 18A Y 18B 18-A-22 URB. BELLO HORIZONTE;CASA;URB. BELLO HORIZONTE;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;MUY BUENO;141.56;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;37;0;2;1;NO;0;0;1;1.0;1;0;0.0;-7.653.307.240.000.000;32.650.318;174848000.0
12615;PEREIRA;5;CL 94 # 15 - 95 AV. 30 DE AGOSTO, CONJUNTO OBELISCO DE LA VILLA PARQUE RESIDENCIAL II ETAPA, TORRE 2, APTO 205;APARTAMENTO;LA VILLA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;46.03;SI;1;SI;0;2;1;SI;SI;0;0;NO;NO;SI;SI;SI;SI;TIENE;5;NO;1;1;NO;0;0;0;0.0;1;1;0.0;-7.575.499;4.808.371;143884000.0
12616;MEDELLIN;5;KR 80 # 34 B - 86 INT. 0401 ;APARTAMENTO;LAURELES;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;MUY BUENO;110.31;SI;1;NO;1;3;1;NO;NO;0;1;SI;NO;NO;NO;SI;NO;TIENE;9;NO;1;2;NO;1;0;0;0.0;1;1;0.0;-756.001.147;62.424.465;409600500.0
12617;MEDELLIN;4;CL 30 A # 83 - 32 APTO 0807;APARTAMENTO;BELA©N;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;NO;NO;BUENO;38.5;NO;1;NO;1;1;1;SI;NO;0;0;NO;NO;NO;SI;SI;SI;TIENE;1;NO;1;1;NO;1;0;0;0.0;1;1;0.0;-7.560.619.759.999.990;62.321.907;150055000.0
12619;CALI;2;CL 82 C # 20 A - 75 LOTE 24 MZ D14 SECTOR D;CASA;URB VALLEGRANDE ETAPA II;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;48.0;0;1;0;0;2;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;13;0;1;1;SI;0;0;0;0.0;1;0;0.0;-7.646.924.109.999.990;34.399.757.000.000.000;56892144.0
12621;BOGOTA;5;KR 20 # 137 - 53 AP. 204;APARTAMENTO;LOS CEDROS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;SI;BUENO;66.57;SI;1;NO;0;2;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;3;NO;1;3;NO;1;0;0;0.0;1;1;1.0;-7.404.825;4.722.925;391803500.0
12622;TUNJA;2;CL 10 # 5 A - 68 TERRAZAS DE SAN ANGEL TORRE A APTO. 401;APARTAMENTO;JORDAN;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;LIGERA;REGULAR;MEDIA;SI;SI;SI;NO;NO;BUENO;57.84;NO;1;NO;0;3;1;SI;NO;0;0;SI;NO;SI;NO;SI;NO;NO TIENE;0;NO;0;2;NO;0;0;0;0.0;1;0;0.0;-733.619.219;55.219.643;104112000.0
12623;TENJO;4;CL 6 # 9 - 67 CASA 105  MZ F ;CASA;CENTRO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;SI;SI;BUENO;111.88;SI;1;SI;2;3;2;SI;NO;0;0;NO;SI;SI;NO;SI;NO;TIENE;1;NO;2;3;NO;2;0;0;0.0;1;0;0.0;-7.414.124;4.868.483;368002960.0
12626;AGUACHICA;1;CL 5 NORTE # 39 - 96;CASA;MARIA EUGENIA;SI;SI;SI;SI;SI;SI;SI;SI;SI;NO;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;REGULAR MALO;118.8;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;13;0;1;2;NO;0;0;1;0.0;1;0;0.0;-7.359.774.859.999.990;83.170.446;105138000.0
12627;BOGOTA;3;CL 9 SUR # 25 - 57 AP 402 GJ 4;APARTAMENTO;FRAGUITA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;SI;BUENO;44.95;SI;1;NO;0;2;1;NO;NO;0;0;NO;NO;NO;NO;SI;NO;TIENE;29;NO;1;1;NO;0;0;0;0.0;1;1;1.0;-741.012.683;4.593.756.900.000.000;158356375.0
12628;ANDALUCIA;2;KR 3 C # 21 - 29;CASA;CENTENARIO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;NO;SI;SI;NO;NO;BUENO;71.4;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;7;0;1;2;NO;0;0;1;1.0;1;0;0.0;-761.622.562;41.760.009;81804000.0
12629;MEDELLIN;5;CL 51 # 83 - 96 INTERIOR 0159 BLOQUE H;CASA;CALASANZ;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;NO;NO;REGULAR MALO;99.81;SI;1;NO;1;3;1;SI;NO;1;1;SI;NO;SI;NO;SI;NO;TIENE;33;NO;1;3;NO;1;0;1;1.0;1;1;0.0;-75.601.083;62.674.133;255513600.0
12630;BUCARAMANGA;3;KR 20 # 51 - 57 APARTAMENTO 604 ;APARTAMENTO;LA CONCORDIA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;NO;NO;NO;MUY BUENO;59.2;SI;1;SI;0;3;1;SI;NO;0;0;SI;NO;NO;SI;SI;SI;TIENE;0;NO;0;2;NO;0;0;0;0.0;1;1;0.0;-731.183.022;7.111.612.599.999.990;188611200.0
12631;CARTAGENA;2;CL 32 A # 95 - 48 APTO 408 BL A ET III;APARTAMENTO;SAN JOSE DE LOS CAMPANOS;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;61.58;SI;1;SI;1;2;1;SI;SI;0;0;SI;NO;SI;SI;SI;SI;TIENE;0;NO;1;2;NO;1;0;0;0.0;1;0;0.0;-754.629;103.829;104686000.0
12632;BOGOTA;4;KR 7 G # 146 - 70 AP 307;APARTAMENTO;LOS CEDROS ORIENTAL;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;FUERTE;SI;SI;SI;NO;NO;BUENO;52.71;SI;1;NO;0;3;1;SI;NO;0;0;NO;NO;NO;SI;SI;SI;TIENE;32;NO;1;2;NO;0;0;0;0.0;1;1;0.0;-740.307.085;47.243.663;210840000.0
12633;SOLEDAD;2;KR 38 C # 33 - 49;CASA;COSTA HERMOSA;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;PLANA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;72.45;0;1;0;0;3;1;0;0;0;0;0;0;0;NO;SI;NO;NO TIENE;29;0;1;1;NO;0;0;1;0.0;1;0;0.0;-747.789.131;10.935.814;90200250.0
12634;MEDELLIN;6;CL 3 # 25 - 399 INT. 1602;APARTAMENTO;EL TESORO;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;LIGERA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;78.43;SI;1;NO;0;2;1;SI;NO;0;0;SI;NO;SI;SI;SI;SI;TIENE;10;NO;1;2;NO;2;0;0;0.0;1;1;0.0;-7.555.923.840.000.000;62.000.109.000.000.000;339680680.0
12635;MANIZALES;5;KR 23 BIS # 74 - 12 LOTE NO. 8;CASA;MILAN - PUEBLITO ESPAAëOL;SI;SI;SI;SI;SI;SI;SI;SI;SI;SI;BUENO;BUENO;INCLINADA;BUENO;MEDIA;SI;SI;SI;NO;NO;BUENO;108.6;0;1;0;0;4;1;0;0;1;0;0;0;0;NO;SI;NO;NO TIENE;32;0;1;4;NO;1;0;0;0.0;1;0;0.0;-754.833.227;5.046.958.900.000.000;189280000.0
